,ARI,ACC,NMI,FM,FRG,HUL,TIME
23,1.0,1.0,1.0,1.0,0.9999999922282884,0.9999999924604418,7.830574035644531
24,1.0,1.0,1.0,1.0,0.9999999343338587,0.9999999354445979,9.031000852584839
25,1.0,1.0,1.0,1.0,0.9999998494552854,0.9999998503360307,7.257157325744629
26,1.0,1.0,1.0,1.0,0.9999940560790088,0.9999940567476522,9.655630111694336
27,1.0,1.0,1.0,1.0,0.999999950481295,0.9999999515625547,9.52855372428894
28,1.0,1.0,1.0,1.0,0.9999999902143193,0.9999999906813954,8.912139654159546
29,1.0,1.0,1.0,1.0,0.9999999529864109,0.9999999549904188,8.480191230773926
30,1.0,1.0,1.0,1.0,0.9999989674741532,0.9999989776083824,8.51399850845337
31,1.0,1.0,1.0,1.0,0.9999999511709536,0.9999999526626695,8.850350856781006
32,1.0,1.0,1.0,1.0,0.9999989489604081,0.9999989500190072,7.331605672836304
33,1.0,1.0,1.0,1.0,0.9999999830034554,0.9999999840114125,7.190141916275024
34,1.0,1.0,1.0,1.0,0.9999999694651459,0.9999999709700774,8.443596839904785
35,1.0,1.0,1.0,1.0,0.999999919333898,0.9999999211238183,7.999094009399414
36,1.0,1.0,1.0,1.0,0.9999999889499906,0.9999999892159206,8.066403150558472
37,1.0,1.0,1.0,1.0,0.9999996644523328,0.9999996829147476,12.857915163040161
38,1.0,1.0,1.0,1.0,0.9999999432151618,0.9999999438231055,8.145040512084961
39,1.0,1.0,1.0,1.0,0.9999996546602357,0.9999996552509989,9.859899044036865
40,1.0,1.0,1.0,1.0,0.9999999883767011,0.9999999886578083,10.06371283531189
41,1.0,1.0,1.0,1.0,0.9999999457139257,0.9999999463295794,6.9385247230529785
42,1.0,1.0,1.0,1.0,0.9999999986430875,0.9999999986634758,8.966805696487427
43,1.0,1.0,1.0,1.0,0.9999999487562334,0.9999999492913406,9.794139862060547
44,1.0,1.0,1.0,1.0,0.9999987719043624,0.9999987721287665,8.919739723205566
45,1.0,1.0,1.0,1.0,0.9999999646122505,0.9999999661716323,12.132101058959961
46,1.0,1.0,1.0,1.0,0.9999999939417941,0.9999999942384931,8.093591451644897
47,1.0,1.0,1.0,1.0,0.9999999579280389,0.9999999584259701,7.747867584228516
48,1.0,1.0,1.0,1.0,0.9999999686684543,0.9999999701527327,8.400359630584717
49,1.0,1.0,1.0,1.0,0.9999999622229918,0.9999999630826095,7.681132078170776
50,1.0,1.0,1.0,1.0,0.9999998827985589,0.9999998829650385,8.415599584579468
51,1.0,1.0,1.0,1.0,0.9999997389595287,0.9999997393683356,8.436023950576782
52,1.0,1.0,1.0,1.0,0.999999999036799,0.9999999990563059,8.437708616256714
53,1.0,1.0,1.0,1.0,0.9999999963189633,0.9999999966165061,10.352428436279297
54,1.0,1.0,1.0,1.0,0.9999993542695546,0.9999993573172403,6.928831577301025
55,1.0,1.0,1.0,1.0,0.9999999414676731,0.9999999430619111,10.58801817893982
56,1.0,1.0,1.0,1.0,0.9999999872743314,0.9999999874400943,7.508323669433594
57,1.0,1.0,1.0,1.0,0.9999996024066632,0.9999996027751303,8.738397121429443
58,1.0,1.0,1.0,1.0,0.9999991463830241,0.9999991485457733,8.192500591278076
59,1.0,1.0,1.0,1.0,0.9999999756205841,0.999999975766341,8.265260696411133
60,1.0,1.0,1.0,1.0,0.9999999891763067,0.9999999893751506,11.543951749801636
61,1.0,1.0,1.0,1.0,0.9999999917020901,0.9999999918073805,8.245392799377441
62,1.0,1.0,1.0,1.0,0.999999888705406,0.9999998889425207,8.302588701248169
63,1.0,1.0,1.0,1.0,0.9999998863797801,0.9999998865719282,8.74950122833252
64,1.0,1.0,1.0,1.0,0.9999999614057926,0.99999996252826,7.862610578536987
65,1.0,1.0,1.0,1.0,0.9999999896577181,0.9999999897004375,8.812106370925903
66,1.0,1.0,1.0,1.0,0.9999994800129486,0.9999994806249881,8.062318563461304
67,1.0,1.0,1.0,1.0,0.9999999920066653,0.9999999922719408,8.353330373764038
68,1.0,1.0,1.0,1.0,0.9999997744587925,0.9999997773844314,8.284883260726929
69,1.0,1.0,1.0,1.0,0.9999996438149247,0.9999996442138109,10.048668384552002
70,1.0,1.0,1.0,1.0,0.9999999808731309,0.9999999811169118,7.633435249328613
71,1.0,1.0,1.0,1.0,0.999999996827218,0.9999999969992276,7.687747001647949
72,1.0,1.0,1.0,1.0,0.9999999699439157,0.9999999706192816,12.15175724029541
73,1.0,1.0,1.0,1.0,0.9999997877733043,0.9999997895983335,9.028329849243164
74,1.0,1.0,1.0,1.0,0.9999991741700837,0.9999991802511725,7.944112539291382
75,1.0,1.0,1.0,1.0,0.999999969169817,0.9999999702020599,7.577247142791748
76,1.0,1.0,1.0,1.0,0.9999999286177961,0.9999999286968727,8.668544054031372
77,1.0,1.0,1.0,1.0,0.9999996625048028,0.9999996627682584,7.028203010559082
78,1.0,1.0,1.0,1.0,0.9999973471497327,0.9999973539436879,7.390723943710327
79,1.0,1.0,1.0,1.0,0.9999998761187205,0.999999878500434,8.260566473007202
80,1.0,1.0,1.0,1.0,0.9999998926793534,0.9999998943837948,8.102783679962158
81,1.0,1.0,1.0,1.0,0.9999999924528006,0.9999999927362733,8.660608291625977
82,1.0,1.0,1.0,1.0,0.9999999968199291,0.9999999969255385,7.189938545227051
83,1.0,1.0,1.0,1.0,0.9999999967308306,0.9999999969318776,9.829771280288696
84,1.0,1.0,1.0,1.0,0.9999999672764295,0.9999999693943812,6.742755651473999
85,1.0,1.0,1.0,1.0,0.9999999982783085,0.9999999983271303,8.171990156173706
86,1.0,1.0,1.0,1.0,0.9999999972007021,0.9999999973154006,11.054163932800293
87,1.0,1.0,1.0,1.0,0.9999999884899038,0.999999988818872,7.539527177810669
88,1.0,1.0,1.0,1.0,0.9999999828209047,0.9999999834500454,9.103566646575928
89,1.0,1.0,1.0,1.0,0.9999999878118205,0.99999998814913,8.043137073516846
90,1.0,1.0,1.0,1.0,0.9999753250933499,0.9999753475356473,8.263713359832764
91,1.0,1.0,1.0,1.0,0.9999997096352775,0.9999997100007997,9.757837057113647
92,1.0,1.0,1.0,1.0,0.9999986146626424,0.9999986151240496,8.495230436325073
93,1.0,1.0,1.0,1.0,0.999999980760301,0.9999999812995983,8.94548749923706
94,1.0,1.0,1.0,1.0,0.9999999841987157,0.9999999844837051,7.854574680328369
95,1.0,1.0,1.0,1.0,0.9999999574018802,0.9999999576219191,8.95815634727478
96,1.0,1.0,1.0,1.0,0.9999997879171096,0.9999997896270958,12.63021969795227
97,1.0,1.0,1.0,1.0,0.9999999905730946,0.9999999908685178,9.176120042800903
98,1.0,1.0,1.0,1.0,0.9999999800408179,0.9999999808769873,7.2976274490356445
99,1.0,1.0,1.0,1.0,0.9999998342743459,0.9999998352345004,7.400911569595337
