,ARI,ACC,NMI,FM,FRG,HUL,TIME
30,0.6208347432068615,0.63,0.801849850377298,0.7543859649122807,0.8423208258978231,0.8429009687207857,8.20452880859375
31,0.6208347432068615,0.63,0.801849850377298,0.7543859649122807,0.8423681028446586,0.8428174943552327,9.459846019744873
32,0.6243114212265883,0.65,0.8034525889541092,0.7708333333333333,0.8434042587963101,0.8438487365028938,8.694316387176514
33,0.6208347432068615,0.63,0.801849850377298,0.7543859649122807,0.8424695287981924,0.8430987022142298,8.75887417793274
34,0.6243114212265883,0.65,0.8034525889541092,0.7708333333333333,0.8433241747929646,0.8439113802508932,8.602459192276001
35,0.6949883931241722,0.74,0.8490518454260617,0.8282312925170067,0.8688888888875789,0.8688888888876192,8.198017597198486
36,0.6219947946534915,0.64,0.8023807172678361,0.7628205128205127,0.8427095824364222,0.8432533663479619,8.681485176086426
37,0.6208347432068615,0.63,0.801849850377298,0.7543859649122807,0.8423268920653558,0.8430250961185743,8.096959114074707
38,0.6208347432068615,0.63,0.801849850377298,0.7543859649122807,0.8423501194791682,0.8430000236091071,9.795288562774658
39,0.6949883931241722,0.74,0.8490518454260617,0.8282312925170067,0.8688888888844378,0.868888888884457,8.211427450180054
40,0.6277776962905378,0.66,0.8050865717029337,0.7784552845528455,0.8442109341610865,0.8446860770377487,10.1511390209198
41,0.6277776962905378,0.66,0.8050865717029337,0.7784552845528455,0.844055313754557,0.8444264620753652,8.890732288360596
42,0.6243114212265883,0.65,0.8034525889541092,0.7708333333333333,0.8434763185160545,0.8439280649778612,8.588228464126587
43,0.6243114212265883,0.65,0.8034525889541092,0.7708333333333333,0.8434358240008523,0.8439055257466421,7.809277772903442
44,0.6719134425852121,0.72,0.8301774278676303,0.8173758865248226,0.8603503946510397,0.860350784633749,9.044207572937012
45,0.6449546493514057,0.69,0.8137860467952567,0.7992424242424242,0.8505930589254111,0.8506955068551343,12.191179990768433
46,0.6219947946534915,0.64,0.8023807172678361,0.7628205128205127,0.8427909647023927,0.8434504774805309,9.926717042922974
47,1.0,1.0,1.0,1.0,0.9999937743280252,0.9999943167126655,6.519500017166138
48,0.6219947946534915,0.64,0.8023807172678361,0.7628205128205127,0.8427275668401857,0.8431405450439043,8.856706857681274
49,0.7049518569463549,0.76,0.8520299606394014,0.8310810810810811,0.8739393939391713,0.8739393939391829,8.256365299224854
50,0.6243114212265883,0.65,0.8034525889541091,0.7708333333333333,0.8433417922638845,0.8437947704014442,7.280367851257324
51,0.6243114212265883,0.65,0.8034525889541092,0.7708333333333333,0.8432781809979588,0.8435573090781233,8.834105014801025
52,0.6219947946534915,0.64,0.8023807172678361,0.7628205128205127,0.8425931725276326,0.8435265503091073,9.45325756072998
53,0.6219947946534915,0.64,0.8023807172678361,0.7628205128205127,0.8428203247804543,0.8431712898755226,8.45791506767273
54,0.6719134425852121,0.72,0.8301774278676303,0.8173758865248226,0.8604071846475655,0.8604076020541727,9.909301042556763
55,0.6219947946534915,0.64,0.8023807172678361,0.7628205128205127,0.8428384335964714,0.8434960086368868,10.017519474029541
56,0.6243114212265883,0.65,0.8034525889541092,0.7708333333333333,0.8436632870145526,0.8440832214722119,9.348536968231201
57,0.6949883931241722,0.74,0.8490518454260617,0.8282312925170067,0.8688888888817158,0.8688888888818029,9.379131078720093
58,0.6243114212265883,0.65,0.8034525889541091,0.7708333333333333,0.8440533250315377,0.844610500428955,8.30472731590271
59,0.6208347432068615,0.63,0.801849850377298,0.7543859649122807,0.8422797577170172,0.8426877304726155,7.4044952392578125
60,0.6208347432068615,0.63,0.801849850377298,0.7543859649122807,0.842277127403881,0.8425983769787466,8.400532007217407
61,0.6243114212265883,0.65,0.8034525889541092,0.7708333333333333,0.8432640190615668,0.8442178812116784,9.753006219863892
62,0.6208347432068615,0.63,0.801849850377298,0.7543859649122807,0.8423761368300245,0.8434686664854585,8.657065391540527
63,0.6208347432068615,0.63,0.801849850377298,0.7543859649122807,0.842318435627998,0.8430328097616581,9.229910850524902
64,0.6949883931241722,0.74,0.8490518454260617,0.8282312925170067,0.8688888888876286,0.8688888888876717,10.641881227493286
65,0.6719134425852121,0.72,0.8301774278676303,0.8173758865248226,0.860405525084365,0.8604055582478445,6.7429938316345215
66,0.6208347432068615,0.63,0.801849850377298,0.7543859649122807,0.8423170091116304,0.8429333771872496,7.182383060455322
67,0.6208347432068615,0.63,0.801849850377298,0.7543859649122807,0.8423143385746997,0.8428784117600858,9.519941091537476
68,0.6208347432068615,0.63,0.801849850377298,0.7543859649122807,0.8423343451593621,0.8426022787281311,8.901018857955933
69,0.6219947946534915,0.64,0.8023807172678361,0.7628205128205127,0.8426028554309422,0.8430742463749422,8.926392316818237
70,0.6219947946534915,0.64,0.8023807172678361,0.7628205128205127,0.8427553532234656,0.843168711017578,7.914546489715576
71,0.6949883931241722,0.74,0.8490518454260617,0.8282312925170067,0.868888888885471,0.8688888888855251,8.005418539047241
72,0.6208347432068615,0.63,0.801849850377298,0.7543859649122807,0.8423856167645418,0.8428097250715838,9.053520441055298
73,0.6243114212265883,0.65,0.8034525889541092,0.7708333333333333,0.8436862705012438,0.8438892641978781,12.433470487594604
74,0.6208347432068615,0.63,0.801849850377298,0.7543859649122807,0.8422886698235985,0.842828455989727,8.381611108779907
75,0.6208347432068615,0.63,0.801849850377298,0.7543859649122807,0.8423102729551294,0.8428453512811698,8.123156070709229
76,0.6243114212265883,0.65,0.8034525889541092,0.7708333333333333,0.8438274597281402,0.8441324498478486,8.357444524765015
77,0.6219947946534915,0.64,0.8023807172678361,0.7628205128205127,0.8428659141792776,0.8432248104594542,8.33066463470459
78,0.6277776962905378,0.66,0.8050865717029337,0.7784552845528455,0.8444689385816105,0.8449768123612131,8.76531720161438
79,1.0,1.0,1.0,1.0,0.9999922359722031,0.999992778412592,9.48968505859375
80,0.6243114212265883,0.65,0.8034525889541092,0.7708333333333333,0.8432749604542866,0.8440316123608528,9.161153554916382
81,0.6219947946534915,0.64,0.8023807172678361,0.7628205128205127,0.8430333677580792,0.8435148204052577,8.893056869506836
82,0.6243114212265883,0.65,0.8034525889541091,0.7708333333333333,0.8433846522015558,0.8440205137443567,8.15227198600769
83,0.6219947946534915,0.64,0.8023807172678361,0.7628205128205127,0.842448254853709,0.8429161658355432,10.584959983825684
84,0.7029698665081965,0.77,0.8444798308577663,0.8287671232876712,0.8745454544468332,0.874545454451008,8.474045515060425
85,0.6277776962905378,0.66,0.8050865717029337,0.7784552845528455,0.8447714883269493,0.8454168183601168,7.2791454792022705
86,0.6208347432068615,0.63,0.801849850377298,0.7543859649122807,0.8423981193696161,0.8432024345686338,9.02177882194519
87,0.6219947946534915,0.64,0.8023807172678361,0.7628205128205127,0.8426511895224796,0.842917406090145,7.926095008850098
88,0.6208347432068615,0.63,0.801849850377298,0.7543859649122807,0.8422957116147956,0.8427749395875181,9.42163348197937
89,0.6243114212265883,0.65,0.8034525889541092,0.7708333333333333,0.843081355555998,0.8439233015698173,8.829997062683105
90,0.6277776962905378,0.66,0.8050865717029337,0.7784552845528455,0.8445054225246063,0.8448589394816163,10.14225172996521
91,0.6949883931241722,0.74,0.8490518454260617,0.8282312925170067,0.868888888888165,0.8688888888881637,9.40418553352356
92,0.6208347432068615,0.63,0.801849850377298,0.7543859649122807,0.8424746949909522,0.8430264096597244,10.00584888458252
93,0.6323832945413025,0.67,0.8073165732259958,0.7857142857142857,0.8462502622216512,0.8463973258454335,7.54314112663269
94,0.6219947946534915,0.64,0.8023807172678361,0.7628205128205127,0.8427874280889642,0.8429949014628229,7.434543609619141
95,0.6243114212265883,0.65,0.8034525889541092,0.7708333333333333,0.8435705360176564,0.843954194455859,8.422698736190796
96,0.6719134425852121,0.72,0.8301774278676303,0.8173758865248226,0.8604051058890236,0.8604052294868484,8.89358925819397
97,0.6219947946534915,0.64,0.8023807172678361,0.7628205128205127,0.8428517902025153,0.8434181091422978,9.084178686141968
98,0.6208347432068615,0.63,0.801849850377298,0.7543859649122807,0.8423585764633816,0.8427886415641805,8.395201683044434
99,0.6949883931241722,0.74,0.8490518454260617,0.8282312925170067,0.86888888888541,0.8688888888855542,7.824021577835083
